"","Timestamp_UTC","TS","npoints","u_star","taur","Hcr","LE_wplr","Evap","Fc_wplr","Fc_wpl_umol","CO2_conc","CO2_PPM","CO2_sig_str","H2O_conc","H2O_sig_str","Temp_amb","Amb_Press","wind_speed","wind_dir_sonic","obukhov","zeta","rou","sigmaw_ustar","Xmax","XR90","Evap_filter","RH","Timestamp","Abs_Press","TW","WL","Timestamp_EET"
"399",2018-01-09 07:00:00,"18/01/09 7:00 7:30",18000,0.249528,-0.077999,46.407968,19.259319,0.013179,-0.025976,-0.590231,756.139001,397.256512,0.956008,2.530101,0.94298,-1.19237,97.769699,1.486254,127.301387,-28.556782,-0.070036,9.2e-05,3.967583,66.645936,133.291872,0.013179,56.6798979210059,"01.09.18 11.00.00 AM",99.453,4.934,100.275,2018-01-09 11:00:00
"400",2018-01-09 07:30:00,"18/01/09 7:30 8:00",18000,0.153609,-0.029551,100.995317,32.63515,0.022019,-0.052332,-1.189115,755.699745,397.125228,0.95615,2.556717,0.943197,-1.133157,97.7503,0.663024,80.476636,-3.07596,-0.650203,3.5e-05,10.43923,48.771142,97.542284,0.0643847612859097,57.0398540162078,"01.09.18 11.30.00 AM",99.43,5.45,100.273,2018-01-09 11:30:00
"401",2018-01-09 08:00:00,"18/01/09 8:00 8:30",17999,0.201603,-0.050845,151.659803,40.364225,0.026635,-0.102964,-2.339582,755.105271,397.250495,0.956,2.849979,0.942999,-1.246637,97.722953,1.547474,353.99842,-4.644647,-0.430603,6e-05,6.227008,56.96382,113.927641,0.0643847612859097,64.0883599847908,"01.09.18 12.00.00 PM",99.403,5.86,100.27,2018-01-09 12:00:00
"402",2018-01-09 08:30:00,"18/01/09 8:30 9:00",18000,0.218723,-0.059785,180.083909,41.847326,0.027274,-0.116712,-2.651967,754.19704,397.179953,0.955998,2.851279,0.942952,-0.908172,97.695557,1.482163,22.567668,-5.002902,-0.399768,7.1e-05,5.536642,57.901092,115.802184,0.0643847612859097,62.6212768536503,"01.09.18 12.30.00 PM",99.336,6.471,100.263,2018-01-09 12:30:00
"403",2018-01-09 09:00:00,"18/01/09 9:00 9:30",18000,0.266422,-0.088609,172.661476,42.315718,0.027687,-0.12313,-2.797811,753.591486,397.29034,0.955835,2.89163,0.942609,-0.739225,97.65365,1.487655,20.958259,-9.419579,-0.212324,0.000105,3.806693,64.698794,129.397588,0.0643847612859097,62.7649569369513,"01.09.18 01.00.00 PM",99.341,6.978,100.264,2018-01-09 13:00:00
"404",2018-01-09 09:30:00,"18/01/09 9:30 10:00",18000,0.22283,-0.061927,168.08128,39.973487,0.025998,-0.105615,-2.399831,752.627209,397.14787,0.955407,2.982932,0.942148,-0.678464,97.63017,1.703323,11.701621,-5.662438,-0.353205,7.3e-05,5.436065,57.722627,115.445254,0.0643847612859097,64.4737225825295,"01.09.18 01.30.00 PM",99.321,7.28,100.262,2018-01-09 13:30:00
"405",2018-01-09 10:00:00,"18/01/09 10:00 10:30",17999,0.215602,-0.057869,168.44321,49.717196,0.032862,-0.109162,-2.480419,751.146621,397.090523,0.95563,3.112594,0.942604,-0.277217,97.581308,1.393856,5.121122,-5.099174,-0.39222,6.9e-05,5.689914,57.431849,114.863697,0.0643847612859097,65.4285994962645,"01.09.18 02.00.00 PM",99.286,7.682,100.259,2018-01-09 14:00:00
"406",2018-01-09 10:30:00,"18/01/09 10:30 11:00",18000,0.267817,-0.089223,234.373108,60.372424,0.039397,-0.138763,-3.153018,750.878085,397.254525,0.955001,3.129345,0.942005,-0.196478,97.543348,1.932802,10.712933,-7.03613,-0.284247,0.000106,4.223321,59.242959,118.485919,0.0643847612859097,65.413905959684,"01.09.18 02.30.00 PM",99.266,7.983,100.257,2018-01-09 14:30:00
"407",2018-01-09 11:00:00,"18/01/09 11:00 11:30",18000,0.273544,-0.093135,245.881102,58.410584,0.037965,-0.144676,-3.287387,750.836454,396.999662,0.955,3.002958,0.942,-0.421701,97.532725,2.164038,17.342661,-7.15362,-0.279579,0.000111,4.218016,58.110885,116.22177,0.0643847612859097,63.7594453240599,"01.09.18 03.00.00 PM",99.237,8.282,100.255,2018-01-09 15:00:00
"408",2018-01-09 11:30:00,"18/01/09 11:30 12:00",18000,0.225654,-0.063311,238.392718,60.730331,0.039837,-0.148117,-3.365562,749.693214,396.821547,0.95503,2.939823,0.942245,-0.019038,97.511367,1.66986,21.023439,-4.136925,-0.483451,7.5e-05,5.770644,54.371696,108.743392,0.0643847612859097,60.7025121695754,"01.09.18 03.30.00 PM",99.167,8.481,100.248,2018-01-09 15:30:00
"409",2018-01-09 12:00:00,"18/01/09 12:00 12:30",17999,0.288976,-0.103632,265.794034,71.75448,0.04763,-0.16188,-3.678298,748.808108,397.112759,0.955418,2.737956,0.942703,0.231426,97.471995,2.375161,7.496804,-7.782205,-0.256997,0.000123,4.0602,56.835251,113.670503,0.0643847612859097,55.5649283118202,"01.09.18 04.00.00 PM",99.141,8.581,100.245,2018-01-09 16:00:00
"410",2018-01-09 12:30:00,"18/01/09 12:30 13:00",18000,0.275743,-0.094395,213.005709,50.279568,0.032603,-0.117162,-2.66219,748.101965,396.572374,0.956762,3.060247,0.944415,-0.037769,97.44341,2.281239,9.712936,-8.451186,-0.236653,0.000112,4.434607,55.401698,110.803396,0.0643847612859097,63.270948394096,"01.09.18 04.30.00 PM",99.136,8.382,100.244,2018-01-09 16:30:00
"411",2018-01-09 13:00:00,"18/01/09 13:00 13:30",18000,0.264839,-0.086962,211.735883,51.732169,0.033526,-0.118219,-2.686211,746.635533,396.314963,0.956106,3.185548,0.943472,0.234192,97.407982,2.305063,2.739935,-7.526675,-0.265722,0.000104,4.684023,55.121493,110.242987,0.0643847612859097,64.636166126235,"01.09.18 05.00.00 PM",99.086,8.282,100.239,2018-01-09 17:00:00
"412",2018-01-09 13:30:00,"18/01/09 13:30 14:00",18000,0.288194,-0.102864,201.109752,52.49279,0.034451,-0.115743,-2.629947,746.577412,396.718301,0.956,3.009632,0.943001,0.328465,97.36783,2.642046,6.693287,-10.197089,-0.196134,0.000123,4.200075,55.460186,110.920372,0.0643847612859097,60.6711129248849,"01.09.18 05.30.00 PM",99.041,8.382,100.235,2018-01-09 17:30:00
"413",2018-01-09 14:00:00,"18/01/09 14:00 14:30",18000,0.274922,-0.093548,189.826571,47.338813,0.030839,-0.10365,-2.355175,745.057473,396.165084,0.956184,3.101606,0.943535,0.438433,97.336352,2.59951,1.518308,-9.381425,-0.213187,0.000112,4.518289,54.73563,109.47126,0.0643847612859097,62.0533559570929,"01.09.18 06.00.00 PM",99.009,8.581,100.232,2018-01-09 18:00:00
"414",2018-01-09 14:30:00,"18/01/09 14:30 15:00",17999,0.320991,-0.12749,201.963835,46.150554,0.029531,-0.123356,-2.802945,745.388848,396.446009,0.956,3.331664,0.943262,0.466932,97.30838,2.58665,16.575176,-14.047789,-0.142371,0.000152,3.43574,58.711645,117.423291,0.0643847612859097,66.5254386514898,"01.09.18 06.30.00 PM",98.997,8.481,100.23,2018-01-09 18:30:00
"415",2018-01-09 15:00:00,"18/01/09 15:00 15:30",18000,0.268911,-0.089528,180.330053,42.587665,0.027143,-0.109822,-2.495416,745.113956,396.063585,0.956167,3.53969,0.943591,0.19551,97.279728,2.084001,9.424863,-9.244214,-0.216352,0.000107,4.411647,56.987725,113.975449,0.0643847612859097,72.0137801821004,"01.09.18 07.00.00 PM",98.975,8.382,100.228,2018-01-09 19:00:00
"416",2018-01-09 15:30:00,"18/01/09 15:30 16:00",18000,0.241754,-0.072305,179.254607,44.299855,0.028335,-0.102929,-2.338786,745.004914,396.296451,0.956537,3.596028,0.943797,0.327046,97.241311,2.115976,0.988709999999998,-6.750195,-0.296288,8.6e-05,5.052407,56.617328,113.234656,0.0643847612859097,72.4993483698328,"01.09.18 07.30.00 PM",98.938,8.082,100.224,2018-01-09 19:30:00
"417",2018-01-09 16:00:00,"18/01/09 16:00 16:30",18000,0.299668,-0.1112,159.228297,35.042576,0.022025,-0.110531,-2.511532,746.142344,396.534224,0.956045,3.6521,0.943167,-0.015468,97.212923,1.884294,23.170212,-14.491279,-0.138014,0.000133,3.685224,59.308026,118.616052,0.0643847612859097,75.3912538528705,"01.09.18 08.00.00 PM",98.911,7.782,100.221,2018-01-09 20:00:00
"418",2018-01-09 16:30:00,"18/01/09 16:30 17:00",18000,0.226595,-0.063614,89.275504,33.693954,0.022407,-0.054195,-1.231443,744.405945,395.401962,0.955974,3.64837,0.94279,-0.281743,97.196015,1.418107,88.275455,-11.075762,-0.180574,7.6e-05,6.484052,49.334323,98.668646,0.0643847612859097,76.7149860136189,"01.09.18 08.30.00 PM",98.889,7.682,100.219,2018-01-09 20:30:00
"419",2018-01-09 17:00:00,"18/01/09 17:00 17:30",17999,0.213777,-0.056625,81.533391,31.823221,0.021248,-0.066956,-1.521399,744.016063,395.166805,0.955964,3.575949,0.942825,-0.37456,97.180355,1.021356,68.892067,-10.174891,-0.196562,6.7e-05,6.517238,51.940648,103.881296,0.0643847612859097,75.6774808360268,"01.09.18 09.00.00 PM",98.883,7.481,100.218,2018-01-09 21:00:00
"420",2018-01-09 17:30:00,"18/01/09 17:30 18:00",18000,0.2168,-0.058256,34.938736,28.25272,0.01957,-0.024751,-0.562409,744.135549,395.108229,0.95596,3.569643,0.942728,-0.579361,97.147448,1.288112,127.164869,-24.200054,-0.082644,6.9e-05,4.617475,67.51796,135.035921,0.01957,76.6254650664502,"01.09.18 09.30.00 PM",98.871,7.381,100.217,2018-01-09 21:30:00
"421",2018-01-09 18:00:00,"18/01/09 18:00 18:30",18000,0.290631,-0.104756,28.464552,33.129505,0.023196,-0.025972,-0.590134,743.850783,394.71227,0.955785,3.480502,0.942362,-0.853698,97.12692,1.883733,129.713841,-70.203534,-0.028489,0.000125,2.756798,77.045453,154.090906,0.023196,76.1511356949999,"01.09.18 10.00.00 PM",98.864,7.481,100.216,2018-01-09 22:00:00
"422",2018-01-09 18:30:00,"18/01/09 18:30 19:00",18000,0.217298,-0.058544,41.525363,35.154676,0.024411,-0.035861,-0.814845,743.179762,394.469414,0.9557,3.462044,0.942194,-0.806641,97.116559,2.304659,118.986148,-20.453929,-0.097781,7e-05,5.735129,56.644362,113.288723,0.024411,75.4995476281243,"01.09.18 10.30.00 PM",98.84,7.28,100.213,2018-01-09 22:30:00
"423",2018-01-09 19:00:00,"18/01/09 19:00 19:30",17999,0.23626,-0.06923,29.926477,31.566474,0.022059,-0.030654,-0.696537,742.896268,394.191884,0.955686,3.422742,0.942115,-0.924204,97.106886,2.592717,112.45071,-36.072665,-0.055444,8.2e-05,4.962494,58.712854,117.425708,0.022059,75.2560544590039,"01.09.18 11.00.00 PM",98.835,6.775,100.213,2018-01-09 23:00:00
"424",2018-01-09 19:30:00,"18/01/09 19:30 20:00",18000,0.280673,-0.097688,37.635995,43.244867,0.030276,-0.055866,-1.269412,744.197366,394.945507,0.956144,3.444972,0.943173,-0.677507,97.096159,2.901577,117.017888,-47.844892,-0.041802,0.000116,3.22066,70.349662,140.699325,0.030276,74.4553987183978,"01.09.18 11.30.00 PM",98.812,5.962,100.21,2018-01-09 23:30:00
"425",2018-01-09 20:00:00,"18/01/09 20:00 20:30",18000,0.257281,-0.08208,48.312407,52.150887,0.036454,-0.044713,-1.015976,745.799815,395.809897,0.95581,3.44966,0.942732,-0.774761,97.076808,3.013161,140.412956,-28.809101,-0.069423,9.8e-05,3.173361,77.384264,154.768529,0.036454,75.0627591796259,"01.10.18 12.00.00 AM",98.807,5.45,100.209,2018-01-10
"426",2018-01-09 20:30:00,"18/01/09 20:30 21:00",18000,0.148752,-0.027459,52.149077,50.811743,0.035438,-0.043447,-0.987213,745.11215,395.151128,0.955712,3.384896,0.942498,-1.142506,97.061487,3.719173,158.802599,-5.186757,-0.385597,3.3e-05,9.071763,56.252274,112.504547,0.035438,75.5656625132622,"01.10.18 12.30.00 AM",98.801,5.244,100.208,2018-01-10 00:30:00
"427",2018-01-09 21:00:00,"18/01/09 21:00 21:30",17999,0.223048,-0.061922,72.270951,64.225659,0.044747,-0.057897,-1.315558,746.786731,394.863008,0.95529,3.158414,0.941984,-1.981145,97.0615,4.129543,200.764116,-12.6774,-0.157761,7.3e-05,5.045367,61.21452,122.429039,0.044747,74.7766886883605,"01.10.18 01.00.00 AM",98.806,4.727,100.209,2018-01-10 01:00:00
"428",2018-01-09 21:30:00,"18/01/09 21:30 22:00",18000,0.252016,-0.079123,73.261986,63.25457,0.044028,-0.063311,-1.438576,745.863434,394.015157,0.954913,3.150883,0.941687,-2.302203,97.061574,4.669915,191.111224,-18.063215,-0.110722,9.4e-05,4.42787,60.466286,120.932573,0.044028,76.3041591505877,"01.10.18 01.30.00 AM",98.816,4.415,100.21,2018-01-10 01:30:00
"429",2018-01-09 22:00:00,"18/01/09 22:00 22:30",18000,0.186984,-0.043491,52.76779,49.412636,0.034524,-0.045744,-1.039421,744.048906,393.654866,0.955102,3.022595,0.941901,-1.953781,97.066454,4.329651,172.649921,-10.202371,-0.196033,5.2e-05,6.983762,55.828091,111.656182,0.034524,71.4235691651688,"01.10.18 02.00.00 AM",98.801,4.207,100.208,2018-01-10 02:00:00
"430",2018-01-09 22:30:00,"18/01/09 22:30 23:00",17999,0.20518,-0.052346,63.253105,58.681499,0.040991,-0.055499,-1.261065,743.979531,393.774373,0.955095,3.030616,0.941847,-1.85097,97.062115,4.855503,167.70127,-11.250589,-0.177768,6.2e-05,5.760792,59.616019,119.232038,0.040991,71.0975871915855,"01.10.18 02.30.00 AM",98.808,3.788,100.209,2018-01-10 02:30:00
"431",2018-01-09 23:00:00,"18/01/09 23:00 23:30",18000,0.171649,-0.036651,60.027553,57.680835,0.040341,-0.050784,-1.153938,744.347101,393.79547,0.955388,2.985502,0.941955,-1.934081,97.074881,3.901338,165.646375,-6.929704,-0.288613,4.4e-05,7.693726,56.040586,112.081172,0.040341,70.4494363050106,"01.10.18 03.00.00 AM",98.805,3.683,100.208,2018-01-10 03:00:00
"432",2018-01-09 23:30:00,"18/01/09 23:30 24:00",18000,0.183738,-0.04198,53.823856,47.882752,0.033386,-0.047126,-1.070818,743.636342,393.567544,0.955056,3.113851,0.941782,-1.863075,97.074035,3.895906,149.709824,-9.514856,-0.210198,5e-05,6.299034,61.64985,123.299699,0.033386,73.1124030041329,"01.10.18 03.30.00 AM",98.793,3.578,100.207,2018-01-10 03:30:00
"433",2018-01-10,"18/01/10 0:00 0:30",18000,0.362653,-0.163692,56.876312,38.614401,0.026697,-0.046768,-1.062677,744.484724,393.650117,0.954965,3.108639,0.941753,-2.062012,97.083969,3.280183,124.081013,-70.032625,-0.028558,0.000194,3.133661,56.173493,112.346987,0.026697,74.0181081542375,"01.10.18 04.00.00 AM",98.777,3.683,100.206,2018-01-10 04:00:00
"434",2018-01-10 00:30:00,"18/01/10 0:30 1:00",17999,0.278922,-0.096924,59.084837,37.010527,0.025519,-0.054125,-1.229845,744.984523,393.533978,0.954912,3.074482,0.941535,-2.340213,97.084378,4.243603,126.256441,-30.758361,-0.065023,0.000115,3.434665,67.223412,134.446825,0.025519,74.6538412840011,"01.10.18 04.30.00 AM",98.777,3.683,100.206,2018-01-10 04:30:00
"435",2018-01-10 01:00:00,"18/01/10 1:00 1:30",18000,0.161312,-0.032442,54.872213,44.541019,0.031008,-0.04687,-1.065007,745.848357,393.71919,0.955232,2.95978,0.941812,-2.537323,97.081537,3.417256,151.690881,-6.343216,-0.315297,3.8e-05,8.358174,55.627763,111.255526,0.031008,72.8758219867939,"01.10.18 05.00.00 AM",98.818,3.788,100.21,2018-01-10 05:00:00
"436",2018-01-10 01:30:00,"18/01/10 1:30 2:00",18000,0.344141,-0.147795,64.651269,22.03457,0.014695,-0.035706,-0.811332,745.500816,393.153156,0.954398,3.104393,0.940792,-2.829881,97.069131,3.597851,133.522839,-53.620385,-0.037299,0.000175,2.295651,75.79456,151.58912,0.014695,78.0351911411704,"01.10.18 05.30.00 AM",98.796,3.683,100.207,2018-01-10 05:30:00
"437",2018-01-10 02:00:00,"18/01/10 2:00 2:30",18000,0.247659,-0.076573,53.734576,46.115077,0.032146,-0.04825,-1.09636,746.546358,393.545575,0.954898,2.939277,0.941603,-2.870819,97.06642,3.752741,162.714721,-23.38115,-0.085539,9.1e-05,4.018072,66.451573,132.903146,0.032146,74.0993009783309,"01.10.18 06.00.00 AM",98.831,3.578,100.211,2018-01-10 06:00:00
"438",2018-01-10 02:30:00,"18/01/10 2:30 3:00",17999,0.191407,-0.045915,62.789713,50.828749,0.035407,-0.058454,-1.328221,750.004734,393.853916,0.954845,2.77028,0.941499,-3.796787,97.075935,4.005468,175.445745,-9.263707,-0.215896,5.4e-05,6.871242,55.31496,110.62992,0.035407,74.5956861950573,"01.10.18 06.30.00 AM",98.831,3.578,100.211,2018-01-10 06:30:00
"439",2018-01-10 03:00:00,"18/01/10 3:00 3:30",18000,0.245633,-0.075616,70.993703,57.17085,0.039822,-0.065606,-1.490721,749.599685,393.639276,0.954887,2.766865,0.94149,-3.645767,97.086548,4.098876,145.788974,-17.321185,-0.115466,8.9e-05,4.12954,65.525888,131.051775,0.039822,73.7046525314142,"01.10.18 07.00.00 AM",98.84,3.578,100.212,2018-01-10 07:00:00
"440",2018-01-10 03:30:00,"18/01/10 3:30 4:00",18000,0.196591,-0.048417,73.242932,55.397576,0.038502,-0.059498,-1.351926,749.698937,393.852127,0.954926,2.819005,0.941241,-3.495981,97.077696,4.355479,145.280547,-8.62883,-0.231781,5.7e-05,6.002787,60.082364,120.164728,0.038502,74.2957693722487,"01.10.18 07.30.00 AM",98.834,3.683,100.211,2018-01-10 07:30:00
"441",2018-01-10 04:00:00,"18/01/10 4:00 4:30",17999,0.189611,-0.045196,76.143311,53.738431,0.037248,-0.067547,-1.534833,752.665465,394.041103,0.954719,2.804476,0.940922,-4.35251,97.101708,3.923379,160.250039,-7.470122,-0.267733,5.3e-05,6.384166,59.19438,118.388761,0.037248,78.5829822640778,"01.10.18 08.00.00 AM",98.855,3.788,100.214,2018-01-10 08:00:00
"442",2018-01-10 04:30:00,"18/01/10 4:30 5:00",18000,0.274151,-0.094412,83.931034,39.930659,0.027302,-0.062389,-1.417635,751.550525,393.751104,0.954908,2.75374,0.941142,-4.221874,97.103623,4.116922,144.810333,-20.737615,-0.096443,0.000111,3.027757,75.600366,151.200731,0.027302,76.4413629941407,"01.10.18 08.30.00 AM",98.87,3.998,100.215,2018-01-10 08:30:00
"443",2018-01-10 05:00:00,"18/01/10 5:00 5:30",18000,0.161562,-0.03271,63.532933,56.013018,0.039182,-0.049568,-1.126298,751.972598,394.925226,0.955351,2.576345,0.941915,-3.35336,97.113793,3.14432,177.926651,-5.486256,-0.364547,3.9e-05,8.004393,57.501777,115.003555,0.039182,67.2142159548386,"01.10.18 09.00.00 AM",98.876,4.207,100.216,2018-01-10 09:00:00
"444",2018-01-10 05:30:00,"18/01/10 5:30 6:00",18000,0.166843,-0.034873,55.150765,46.778106,0.032664,-0.036315,-0.825154,751.013853,394.539421,0.955003,2.677887,0.941602,-3.297,97.132991,3.726191,135.047809,-6.974197,-0.286771,4.1e-05,7.923229,56.232102,112.464205,0.032664,69.5837346206479,"01.10.18 09.30.00 AM",98.907,4.623,100.219,2018-01-10 09:30:00
"445",2018-01-10 06:00:00,"18/01/10 6:00 6:30",17999,0.192223,-0.046285,60.930199,32.430493,0.022306,-0.050525,-1.148043,751.427899,394.798873,0.955439,2.730572,0.941976,-3.064251,97.138668,2.345855,117.420288,-9.819309,-0.20368,5.5e-05,6.604135,56.867114,113.734229,0.022306,69.7888229993725,"01.10.18 10.00.00 AM",98.939,5.45,100.223,2018-01-10 10:00:00
"446",2018-01-10 06:30:00,"18/01/10 6:30 7:00",18000,0.124791,-0.019523,39.687778,20.703471,0.014208,-0.044348,-1.007692,752.851954,395.230745,0.955758,2.811154,0.942302,-2.893249,97.155973,1.072517,118.854655,-4.12788,-0.48451,2.3e-05,11.414404,55.247523,110.495046,0.014208,70.982071044267,"01.10.18 10.30.00 AM",98.966,6.064,100.226,2018-01-10 10:30:00
"447",2018-01-10 07:00:00,"18/01/10 7:00 7:30",18000,0.230034,-0.066402,62.578409,34.397341,0.023609,-0.065002,-1.476988,755.329564,396.138663,0.955138,2.925299,0.941598,-3.376367,97.171722,1.771852,111.30406,-16.376918,-0.122123,7.8e-05,5.257914,57.507916,115.015831,0.023609,76.4431524476446,"01.10.18 11.00.00 AM",98.968,6.471,100.226,2018-01-10 11:00:00
"448",2018-01-10 07:30:00,"18/01/10 7:30 8:00",18000,0.255413,-0.081915,84.289796,36.794542,0.02499,-0.066824,-1.518391,753.259113,394.802235,0.955444,2.910681,0.941997,-3.631345,97.194694,2.141119,100.158019,-16.749583,-0.119406,9.6e-05,5.348336,51.324421,102.648842,0.0643847612859097,77.4559251740726,"01.10.18 11.30.00 AM",99.002,6.674,100.23,2018-01-10 11:30:00
"449",2018-01-10 08:00:00,"18/01/10 8:00 8:30",17999,0.234074,-0.068928,51.160839,37.981158,0.026348,-0.015587,-0.354165,754.712441,394.825246,0.9551,2.875166,0.941709,-4.11326,97.221017,2.531404,122.042436,-20.900695,-0.095691,8.1e-05,4.865943,60.175348,120.350695,0.026348,79.1930404968222,"01.10.18 12.00.00 PM",99.013,7.079,100.231,2018-01-10 12:00:00
"450",2018-01-10 08:30:00,"18/01/10 8:30 9:00",18000,0.230719,-0.066791,56.960505,47.521386,0.033085,-0.034411,-0.781906,753.654589,395.306819,0.954966,2.910277,0.941389,-3.498781,97.231845,2.111579,146.156842,-17.889148,-0.1118,7.9e-05,3.864083,73.367906,146.735812,0.033085,76.7165778797544,"01.10.18 12.30.00 PM",99,7.28,100.23,2018-01-10 12:30:00
"451",2018-01-10 09:00:00,"18/01/10 9:00 9:30",18000,0.201001,-0.050651,60.246566,47.424197,0.033013,-0.054805,-1.245301,752.816712,395.195666,0.954943,2.803356,0.941118,-3.211534,97.250334,2.539605,135.638314,-11.212635,-0.17837,6e-05,5.322455,64.769289,129.538579,0.033013,72.4026272809962,"01.10.18 01.00.00 PM",98.997,7.481,100.229,2018-01-10 13:00:00
"452",2018-01-10 09:30:00,"18/01/10 9:30 10:00",17999,0.210298,-0.055383,49.14209,45.375633,0.031699,-0.048295,-1.097371,752.211732,395.318587,0.954676,2.883275,0.941083,-2.905955,97.264204,2.617591,153.943421,-15.630865,-0.127952,6.5e-05,5.184067,63.360056,126.720113,0.031699,72.8687413821978,"01.10.18 01.30.00 PM",98.984,7.381,100.228,2018-01-10 13:30:00
"453",2018-01-10 10:00:00,"18/01/10 10:00 10:30",18000,0.153999,-0.029664,58.895079,51.513174,0.035931,-0.039347,-0.894054,751.60523,395.464209,0.954367,2.93358,0.940976,-2.662433,97.26102,3.149514,162.716687,-5.134558,-0.389517,3.5e-05,9.621241,51.936241,103.872482,0.035931,72.8724793959344,"01.10.18 02.00.00 PM",98.984,7.381,100.228,2018-01-10 14:00:00
"454",2018-01-10 10:30:00,"18/01/10 10:30 11:00",18000,0.217488,-0.058959,45.532425,43.263546,0.03026,-0.029182,-0.663082,748.904484,395.415722,0.954756,2.947427,0.941011,-1.747626,97.250938,2.574924,143.776665,-18.626327,-0.107375,7e-05,4.890362,64.292047,128.584093,0.03026,68.6461121832128,"01.10.18 02.30.00 PM",98.997,7.481,100.229,2018-01-10 14:30:00
"455",2018-01-10 11:00:00,"18/01/10 11:00 11:30",18000,0.227173,-0.064182,50.084527,36.263555,0.02517,-0.04314,-0.980246,747.505406,395.565847,0.954975,3.025554,0.94133,-1.022355,97.253751,2.13058,111.619625,-19.531621,-0.102398,7.6e-05,5.23408,58.411352,116.822704,0.02517,66.9797325684357,"01.10.18 03.00.00 PM",99.015,7.782,100.232,2018-01-10 15:00:00
"456",2018-01-10 11:30:00,"18/01/10 11:30 12:00",18000,0.18527,-0.042562,45.292156,37.404508,0.026073,-0.034423,-0.782172,746.085248,395.985152,0.955,3.063258,0.94177,-0.190326,97.24418,1.991796,109.527615,-11.648895,-0.17169,5.1e-05,8.102258,50.008121,100.016242,0.026073,64.0051971995538,"01.10.18 03.30.00 PM",98.988,8.182,100.229,2018-01-10 15:30:00
"457",2018-01-10 12:00:00,"18/01/10 12:00 12:30",17999,0.274834,-0.093406,181.346796,40.738699,0.026083,-0.134098,-3.047031,744.856933,396.399789,0.955185,3.260616,0.942187,0.575991,97.244186,1.354019,21.394557,-9.814939,-0.203771,0.000112,4.36372,56.298601,112.597203,0.0643847612859097,64.6200634515886,"01.10.18 04.00.00 PM",98.965,8.68,100.227,2018-01-10 16:00:00
"458",2018-01-10 12:30:00,"18/01/10 12:30 13:00",18000,0.269443,-0.09013,221.55964,50.822244,0.032474,-0.139049,-3.159522,747.315762,396.153615,0.956419,3.350951,0.943866,-0.59401,97.255457,2.346703,0.0864509999999967,-7.569466,-0.264219,0.000107,4.24322,58.678897,117.357794,0.0643847612859097,72.0042911274345,"01.10.18 04.30.00 PM",98.958,9.077,100.227,2018-01-10 16:30:00
"459",2018-01-10 13:00:00,"18/01/10 13:00 13:30",18000,0.233016,-0.067258,172.99759,50.107049,0.03281,-0.114253,-2.596099,745.479571,396.054043,0.95611,3.382919,0.943669,0.112485,97.243851,1.453377,12.632933,-6.248275,-0.320088,8e-05,4.727908,61.844095,123.688191,0.0643847612859097,69.2198717338235,"01.10.18 05.00.00 PM",98.954,9.275,100.227,2018-01-10 17:00:00
"460",2018-01-10 13:30:00,"18/01/10 13:30 14:00",18000,0.26407,-0.086286,216.399774,54.791312,0.035367,-0.137923,-3.133932,745.165057,396.314483,0.955562,3.409972,0.942641,0.314023,97.230621,1.784266,10.817754,-7.283793,-0.274582,0.000103,4.068129,61.874471,123.748942,0.0643847612859097,68.8100183790683,"01.10.18 05.30.00 PM",98.918,9.669,100.223,2018-01-10 17:30:00
"461",2018-01-10 14:00:00,"18/01/10 14:00 14:30",18000,0.209695,-0.054283,166.981616,40.388487,0.025877,-0.098189,-2.231096,744.235492,396.745463,0.956086,3.490294,0.943681,1.047913,97.213544,1.607023,13.133059,-4.728766,-0.422943,6.5e-05,5.780483,58.232931,116.465861,0.0643847612859097,66.9674083643228,"01.10.18 06.00.00 PM",98.908,9.965,100.223,2018-01-10 18:00:00
"462",2018-01-10 14:30:00,"18/01/10 14:30 15:00",17999,0.234705,-0.067912,205.257449,44.315411,0.027954,-0.1394,-3.167493,743.07702,396.659939,0.956167,3.526456,0.943551,1.138207,97.201373,1.905467,14.892595,-5.40123,-0.370286,8.1e-05,4.954629,59.159847,118.319693,0.0643847612859097,67.244250681038,"01.10.18 06.30.00 PM",98.898,9.965,100.222,2018-01-10 18:30:00
"463",2018-01-10 15:00:00,"18/01/10 15:00 15:30",18000,0.233696,-0.067107,114.899359,41.888829,0.027995,-0.079462,-1.805555,741.62644,397.199513,0.95654,3.414293,0.943919,2.178997,97.178343,1.300906,89.620438,-9.442264,-0.211814,8.1e-05,4.915527,59.781667,119.563333,0.0643847612859097,60.6486718682346,"01.10.18 07.00.00 PM",98.865,9.472,100.218,2018-01-10 19:00:00
"464",2018-01-10 15:30:00,"18/01/10 15:30 16:00",18000,0.28641,-0.100524,27.873018,53.07825,0.037689,-0.013404,-0.304577,739.913971,397.365729,0.956005,3.084752,0.943396,2.755088,97.163566,3.041249,119.579401,-65.95073,-0.030326,0.000121,3.501933,64.525399,129.050798,0.037689,52.7002824291643,"01.10.18 07.30.00 PM",98.875,9.176,100.218,2018-01-10 19:30:00
