year month day id wd wsd tmp
2004 01 15 89512 120 24 .9
2004 01 16 89512 140 22 .6
2004 01 16 89512 130 26 1.5
2004 01 16 89512 130 16 2.8
2004 01 16 89512 140 12 2.5
2004 01 17 89512 130 18 1.3
2004 01 17 89512 130 22 2.1
2004 01 17 89512 100 10 4.4
2004 01 17 89512 240 10 3.9
2004 01 18 89512 200 28 -1.2
2004 01 18 89512 140 16 1.8
2004 01 18 89512 120 24 1.5
2004 01 18 89512 110 26 1.4
2004 01 19 89512 130 24 .4
2004 01 19 89512 120 30 0
2004 01 19 89512 120 24 1.1
2004 01 19 89512 120 22 .9
2004 01 20 89512 130 16 0
2004 01 20 89512 120 22 0
2004 01 20 89512 120 14 1.8
2004 01 20 89512 110 6 1.2
2004 01 21 89512 130 18 -.1
2004 01 21 89512 120 20 -.2
2004 01 21 89512 110 16 1.3
2004 01 21 89512 110 8 1.8
2004 01 23 89512 130 12 -.5
2004 01 23 89512 120 16 0
2004 01 23 89512 110 14 .9
2004 01 23 89512 110 12 1.5
2004 01 24 89512 150 6 -.6
2004 01 24 89512 140 22 .8
2004 01 24 89512 130 32 1.4
2004 01 24 89512 130 10 .9
2004 01 25 89512 70 8 -1.8
2004 01 25 89512 100 4 -1.2
2004 01 25 89512 50 10 1.3
2004 01 25 89512 10 4 .2
2004 01 26 89512 80 2 -3.7
2004 01 26 89512 120 10 -3.2
2004 01 26 89512 40 6 -1.5
2004 01 26 89512 10 4 -2
2004 01 27 89512 170 4 -1.9
2004 01 27 89512 140 14 -2.3
2004 01 27 89512 80 8 -1.4
2004 01 27 89512 10 4 -1.4
2004 01 28 89512 140 8 -2.5
2004 01 28 89512 120 14 -2.5
2004 01 28 89512 100 16 -2.3
2004 01 28 89512 120 12 -1.8
2004 01 29 89512 130 16 -3
2004 01 29 89512 140 24 -2.7
2004 01 29 89512 130 26 -1.3
2004 01 29 89512 130 30 -1.3
2004 01 30 89512 130 32 -2.6
2004 01 30 89512 120 26 -1.5
2004 01 30 89512 120 34 -.8
2004 01 30 89512 130 46 -.3
2004 01 31 89512 120 48 -1.4
2004 01 31 89512 120 44 -.9
2004 01 31 89512 120 40 .5
2004 01 31 89512 120 36 .2
2005 01 01 89512 140 18 .4
2005 01 01 89512 120 20 1.4
2005 01 01 89512 110 14 3.1
2005 01 01 89512 130 6 2.8
2005 01 02 89512 190 20 -.5
2005 01 02 89512 130 20 3
2005 01 02 89512 120 20 3.6
2005 01 02 89512 120 16 3.5
2005 01 03 89512 140 18 1.7
2005 01 03 89512 170 22 2.3
2005 01 03 89512 120 12 4.3
2005 01 03 89512 60 4 3.1
2005 01 04 89512 190 18 .7
2005 01 04 89512 160 24 1.8
2005 01 04 89512 100 10 3.9
2005 01 04 89512 120 8 2.5
2005 01 05 89512 150 18 .3
2005 01 05 89512 120 24 1.8
2005 01 05 89512 90 12 3.8
2005 01 05 89512 160 6 2.5
2005 01 06 89512 200 24 .1
2005 01 06 89512 180 26 .9
2005 01 06 89512 120 12 4
2005 01 06 89512 190 6 4.4
2005 01 07 89512 170 20 -.4
2005 01 07 89512 170 22 .8
2005 01 07 89512 80 8 4.2
2005 01 07 89512 260 4 3.5
2005 01 08 89512 210 16 -1.9
2005 01 08 89512 170 20 1
