1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A100000062912041
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 3600 second(s)
Mission Start Time:  Tue Dec 03 00:00:01 EET 2019
Mission Sample Count:  4096
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Sun Dec 29 19:00:01 EET 2019
Total Mission Samples:  4739
Total Device Samples:  7965
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
26.3.2020 21:00:01,C,19,136
26.3.2020 22:00:01,C,19,199
26.3.2020 23:00:01,C,19,761
27.3.2020 0:00:01,C,20,199
27.3.2020 1:00:01,C,20,575
27.3.2020 2:00:01,C,20,762
27.3.2020 3:00:01,C,20,825
27.3.2020 4:00:01,C,20,887
27.3.2020 5:00:01,C,20,887
27.3.2020 6:00:01,C,20,762
27.3.2020 7:00:01,C,20,7
27.3.2020 8:00:01,C,20,637
27.3.2020 9:00:01,C,20,512
27.3.2020 10:00:01,C,20,262
27.3.2020 11:00:01,C,20,012
27.3.2020 12:00:01,C,19,949
27.3.2020 13:00:01,C,19,949
27.3.2020 14:00:01,C,19,949
27.3.2020 15:00:01,C,19,949
27.3.2020 16:00:01,C,19,136
27.3.2020 17:00:01,C,19,511
27.3.2020 18:00:01,C,19,011
27.3.2020 19:00:01,C,18,823
27.3.2020 20:00:01,C,18,698
27.3.2020 21:00:01,C,19,136
27.3.2020 22:00:01,C,19,449
27.3.2020 23:00:01,C,19,636
28.3.2020 0:00:01,C,19,386
28.3.2020 1:00:01,C,19,261
28.3.2020 2:00:01,C,19,636
28.3.2020 3:00:01,C,19,887
28.3.2020 4:00:01,C,20,012
28.3.2020 5:00:01,C,20,074
28.3.2020 6:00:01,C,20,199
28.3.2020 7:00:01,C,20,262
28.3.2020 8:00:01,C,20,324
28.3.2020 9:00:01,C,19,511
28.3.2020 10:00:01,C,19,449
28.3.2020 11:00:01,C,19,511
28.3.2020 12:00:01,C,19,636
28.3.2020 13:00:01,C,19,761
28.3.2020 14:00:01,C,20,137
28.3.2020 15:00:01,C,20,262
28.3.2020 16:00:01,C,20,887
28.3.2020 17:00:01,C,20,825
28.3.2020 18:00:01,C,20,95
28.3.2020 19:00:01,C,21,262
28.3.2020 20:00:01,C,21,45
28.3.2020 21:00:01,C,21,763
28.3.2020 22:00:01,C,21,575
28.3.2020 23:00:01,C,21,7
29.3.2020 0:00:01,C,21,95
29.3.2020 1:00:01,C,22,075
29.3.2020 2:00:01,C,22,2
29.3.2020 4:00:01,C,22,263
29.3.2020 5:00:01,C,22,075
29.3.2020 6:00:01,C,22,263
29.3.2020 7:00:01,C,22,263
29.3.2020 8:00:01,C,22,451
29.3.2020 9:00:01,C,22,451
29.3.2020 10:00:01,C,22,513
29.3.2020 11:00:01,C,22,388
29.3.2020 12:00:01,C,22,075
29.3.2020 13:00:01,C,21,888
29.3.2020 14:00:01,C,20,512
29.3.2020 15:00:01,C,20,387
29.3.2020 16:00:01,C,20,7
29.3.2020 17:00:01,C,20,575
29.3.2020 18:00:01,C,20,575
29.3.2020 19:00:01,C,20,324
29.3.2020 20:00:01,C,19,887
29.3.2020 21:00:01,C,19,574
29.3.2020 22:00:01,C,19,636
29.3.2020 23:00:01,C,19,511
30.3.2020 0:00:01,C,19,449
30.3.2020 1:00:01,C,19,761
30.3.2020 2:00:01,C,20,324
30.3.2020 3:00:01,C,20,512
30.3.2020 4:00:01,C,20,7
30.3.2020 5:00:01,C,20,95
30.3.2020 6:00:01,C,21,012
30.3.2020 7:00:01,C,21,137
30.3.2020 8:00:01,C,21,012
30.3.2020 9:00:01,C,21,012
30.3.2020 10:00:01,C,20,199
30.3.2020 11:00:01,C,19,761
30.3.2020 12:00:01,C,20,074
30.3.2020 13:00:01,C,20,074
30.3.2020 14:00:01,C,20,074
30.3.2020 15:00:01,C,19,824
30.3.2020 16:00:01,C,19,761
30.3.2020 17:00:01,C,20,074
30.3.2020 18:00:01,C,19,887
30.3.2020 19:00:01,C,19,386
30.3.2020 20:00:01,C,19,073
30.3.2020 21:00:01,C,19,073
30.3.2020 22:00:01,C,19,386
30.3.2020 23:00:01,C,19,324
31.3.2020 0:00:01,C,18,636
31.3.2020 1:00:01,C,18,51
31.3.2020 2:00:01,C,18,135
31.3.2020 3:00:01,C,17,509
31.3.2020 4:00:01,C,18,01
31.3.2020 5:00:01,C,18,135
31.3.2020 6:00:01,C,17,947
31.3.2020 7:00:01,C,17,76
31.3.2020 8:00:01,C,17,947
31.3.2020 9:00:01,C,17,947
31.3.2020 10:00:01,C,17,885
31.3.2020 11:00:01,C,17,822
31.3.2020 12:00:01,C,17,76
31.3.2020 13:00:01,C,17,947
31.3.2020 14:00:01,C,18,073
31.3.2020 15:00:01,C,18,198
31.3.2020 16:00:01,C,18,323
31.3.2020 17:00:01,C,18,073
31.3.2020 18:00:01,C,18,26
31.3.2020 19:00:01,C,18,385
31.3.2020 20:00:01,C,18,198
31.3.2020 21:00:01,C,18,073
31.3.2020 22:00:01,C,17,947
31.3.2020 23:00:01,C,18,073
1.4.2020 0:00:01,C,18,135
1.4.2020 1:00:01,C,18,323
1.4.2020 2:00:01,C,18,323
1.4.2020 3:00:01,C,18,323
1.4.2020 4:00:01,C,18,26
1.4.2020 5:00:01,C,18,198
1.4.2020 6:00:01,C,17,697
1.4.2020 7:00:01,C,17,322
1.4.2020 8:00:01,C,17,384
1.4.2020 9:00:01,C,17,384
1.4.2020 10:00:01,C,17,572
1.4.2020 11:00:01,C,17,947
1.4.2020 12:00:01,C,18,135
1.4.2020 13:00:01,C,18,323
1.4.2020 14:00:01,C,18,448
1.4.2020 15:00:01,C,18,448
1.4.2020 16:00:01,C,18,323
1.4.2020 17:00:01,C,18,385
1.4.2020 18:00:01,C,18,636
1.4.2020 19:00:01,C,18,698
1.4.2020 20:00:01,C,18,948
1.4.2020 21:00:01,C,18,886
1.4.2020 22:00:01,C,19,324
1.4.2020 23:00:01,C,19,511
2.4.2020 0:00:01,C,19,636
2.4.2020 1:00:01,C,19,761
2.4.2020 2:00:01,C,19,887
2.4.2020 3:00:01,C,19,949
2.4.2020 4:00:01,C,20,012
2.4.2020 5:00:01,C,20,074
2.4.2020 6:00:01,C,20,074
2.4.2020 7:00:01,C,19,949
2.4.2020 8:00:01,C,19,887
2.4.2020 9:00:01,C,19,949
2.4.2020 10:00:01,C,19,949
2.4.2020 11:00:01,C,19,949
2.4.2020 12:00:01,C,19,574
2.4.2020 13:00:01,C,18,948
2.4.2020 14:00:01,C,18,948
2.4.2020 15:00:01,C,19,324
2.4.2020 16:00:01,C,19,324
2.4.2020 17:00:01,C,19,324
2.4.2020 18:00:01,C,19,073
2.4.2020 19:00:01,C,18,948
2.4.2020 20:00:01,C,19,386
2.4.2020 21:00:01,C,19,261
2.4.2020 22:00:01,C,19,324
2.4.2020 23:00:01,C,19,386
3.4.2020 0:00:01,C,19,449
3.4.2020 1:00:01,C,20,012
3.4.2020 2:00:01,C,20,512
3.4.2020 3:00:01,C,20,825
3.4.2020 4:00:01,C,20,95
3.4.2020 5:00:01,C,20,825
3.4.2020 6:00:01,C,20,512
3.4.2020 7:00:01,C,21,2
3.4.2020 8:00:01,C,21,388
3.4.2020 9:00:01,C,21,638
3.4.2020 10:00:01,C,21,325
3.4.2020 11:00:01,C,20,95
3.4.2020 12:00:01,C,21,137
3.4.2020 13:00:01,C,20,637
3.4.2020 14:00:01,C,20,637
3.4.2020 15:00:01,C,20,95
3.4.2020 16:00:01,C,21,2
3.4.2020 17:00:01,C,20,762
3.4.2020 18:00:01,C,20,137
3.4.2020 19:00:01,C,19,511
3.4.2020 20:00:01,C,19,636
3.4.2020 21:00:01,C,19,636
3.4.2020 22:00:01,C,20,199
3.4.2020 23:00:01,C,20,95
4.4.2020 0:00:01,C,21,137
4.4.2020 1:00:01,C,21,262
4.4.2020 2:00:01,C,21,45
4.4.2020 3:00:01,C,21,575
4.4.2020 4:00:01,C,21,638
4.4.2020 5:00:01,C,21,137
4.4.2020 6:00:01,C,21,075
4.4.2020 7:00:01,C,21,575
4.4.2020 8:00:01,C,21,075
4.4.2020 9:00:01,C,21,45
4.4.2020 10:00:01,C,19,761
4.4.2020 11:00:01,C,19,574
4.4.2020 12:00:01,C,20,074
4.4.2020 13:00:01,C,20,387
4.4.2020 14:00:01,C,20,637
4.4.2020 15:00:01,C,20,887
4.4.2020 16:00:01,C,21,075
4.4.2020 17:00:01,C,19,887
4.4.2020 18:00:01,C,18,448
4.4.2020 19:00:01,C,14,318
4.4.2020 20:00:01,C,16,946
4.4.2020 21:00:01,C,17,635
4.4.2020 22:00:01,C,18,26
4.4.2020 23:00:01,C,18,698
5.4.2020 0:00:01,C,18,886
5.4.2020 1:00:01,C,19,136
5.4.2020 2:00:01,C,19,136
5.4.2020 3:00:01,C,19,261
5.4.2020 4:00:01,C,19,199
5.4.2020 5:00:01,C,19,073
5.4.2020 6:00:01,C,18,886
5.4.2020 7:00:01,C,18,636
5.4.2020 8:00:01,C,17,697
5.4.2020 9:00:01,C,17,509
5.4.2020 10:00:01,C,17,259
5.4.2020 11:00:01,C,17,259
5.4.2020 12:00:01,C,17,635
5.4.2020 13:00:01,C,18,073
5.4.2020 14:00:01,C,18,385
5.4.2020 15:00:01,C,18,135
5.4.2020 16:00:01,C,16,884
5.4.2020 17:00:01,C,16,195
5.4.2020 18:00:01,C,16,821
5.4.2020 19:00:01,C,17,071
5.4.2020 20:00:01,C,17,197
5.4.2020 21:00:01,C,17,322
5.4.2020 22:00:01,C,17,635
5.4.2020 23:00:01,C,17,697
6.4.2020 0:00:01,C,17,447
6.4.2020 1:00:01,C,17,197
6.4.2020 2:00:01,C,17,071
6.4.2020 3:00:01,C,17,197
6.4.2020 4:00:01,C,17,134
6.4.2020 5:00:01,C,17,322
6.4.2020 6:00:01,C,17,197
6.4.2020 7:00:01,C,17,259
6.4.2020 8:00:01,C,16,696
6.4.2020 9:00:01,C,16,446
6.4.2020 10:00:01,C,16,446
6.4.2020 11:00:01,C,16,258
6.4.2020 12:00:01,C,16,571
6.4.2020 13:00:01,C,17,071
6.4.2020 14:00:01,C,17,259
6.4.2020 15:00:01,C,17,259
6.4.2020 16:00:01,C,17,447
6.4.2020 17:00:01,C,17,197
6.4.2020 18:00:01,C,17,76
6.4.2020 19:00:01,C,18,01
6.4.2020 20:00:01,C,18,26
6.4.2020 21:00:01,C,17,822
6.4.2020 22:00:01,C,17,885
6.4.2020 23:00:01,C,17,947
7.4.2020 0:00:01,C,18,448
7.4.2020 1:00:01,C,18,698
7.4.2020 2:00:01,C,18,823
7.4.2020 3:00:01,C,18,886
7.4.2020 4:00:01,C,18,698
7.4.2020 5:00:01,C,18,323
7.4.2020 6:00:01,C,19,011
7.4.2020 7:00:01,C,19,261
7.4.2020 8:00:01,C,19,324
7.4.2020 9:00:01,C,19,324
7.4.2020 10:00:01,C,19,136
7.4.2020 11:00:01,C,19,199
7.4.2020 12:00:01,C,19,073
7.4.2020 13:00:01,C,19,386
7.4.2020 14:00:01,C,18,385
7.4.2020 15:00:01,C,19,011
7.4.2020 16:00:01,C,19,636
7.4.2020 17:00:01,C,19,949
7.4.2020 18:00:01,C,19,887
7.4.2020 19:00:01,C,20,012
7.4.2020 20:00:01,C,20,324
7.4.2020 21:00:01,C,20,137
7.4.2020 22:00:01,C,20,074
7.4.2020 23:00:01,C,20,449
8.4.2020 0:00:01,C,20,575
8.4.2020 1:00:01,C,21,012
8.4.2020 2:00:01,C,21,262
8.4.2020 3:00:01,C,21,45
8.4.2020 4:00:01,C,21,513
8.4.2020 5:00:01,C,21,513
8.4.2020 6:00:01,C,21,45
8.4.2020 7:00:01,C,21,325
8.4.2020 8:00:01,C,20,95
8.4.2020 9:00:01,C,20,887
8.4.2020 10:00:01,C,20,575
8.4.2020 11:00:01,C,20,074
8.4.2020 12:00:01,C,19,761
8.4.2020 13:00:01,C,19,887
8.4.2020 14:00:01,C,19,699
8.4.2020 15:00:01,C,18,886
8.4.2020 16:00:01,C,19,136
8.4.2020 17:00:01,C,19,073
8.4.2020 18:00:01,C,18,886
8.4.2020 19:00:01,C,18,51
8.4.2020 20:00:01,C,18,135
8.4.2020 21:00:01,C,18,01
8.4.2020 22:00:01,C,17,76
8.4.2020 23:00:01,C,18,01
9.4.2020 0:00:01,C,18,26
9.4.2020 1:00:01,C,17,76
9.4.2020 2:00:01,C,17,134
9.4.2020 3:00:01,C,16,821
9.4.2020 4:00:01,C,16,884
9.4.2020 5:00:01,C,16,946
9.4.2020 6:00:01,C,17,071
9.4.2020 7:00:01,C,17,259
9.4.2020 8:00:01,C,21,012
9.4.2020 9:00:01,C,21,825
9.4.2020 10:00:01,C,22,075
9.4.2020 11:00:01,C,22,075
9.4.2020 12:00:01,C,22,013
9.4.2020 13:00:01,C,22,2
9.4.2020 14:00:01,C,22,513
9.4.2020 15:00:01,C,22,763
9.4.2020 16:00:01,C,22,576
9.4.2020 17:00:01,C,21,638
9.4.2020 18:00:01,C,22,075
9.4.2020 19:00:01,C,21,388
9.4.2020 20:00:01,C,20,7
9.4.2020 21:00:01,C,20,449
9.4.2020 22:00:01,C,20,262
9.4.2020 23:00:01,C,20,95
10.4.2020 0:00:01,C,21,325
10.4.2020 1:00:01,C,21,075
10.4.2020 2:00:01,C,20,7
10.4.2020 3:00:01,C,20,575
10.4.2020 4:00:01,C,20,137
10.4.2020 5:00:01,C,20,262
10.4.2020 6:00:01,C,20,387
10.4.2020 7:00:01,C,20,95
10.4.2020 8:00:01,C,22,638
10.4.2020 9:00:01,C,23,138
10.4.2020 10:00:01,C,23,701
10.4.2020 11:00:01,C,24,139
10.4.2020 12:00:01,C,23,951
10.4.2020 13:00:01,C,23,826
10.4.2020 14:00:01,C,23,763
10.4.2020 15:00:01,C,23,451
10.4.2020 16:00:01,C,23,326
10.4.2020 17:00:01,C,23,138
10.4.2020 18:00:01,C,22,888
10.4.2020 19:00:01,C,22,263
10.4.2020 20:00:01,C,21,825
10.4.2020 21:00:01,C,22,138
10.4.2020 22:00:01,C,23,138
10.4.2020 23:00:01,C,23,576
11.4.2020 0:00:01,C,22,513
11.4.2020 1:00:01,C,22,888
11.4.2020 2:00:01,C,23,201
11.4.2020 3:00:01,C,23,638
11.4.2020 4:00:01,C,23,013
11.4.2020 5:00:01,C,22,826
11.4.2020 6:00:01,C,18,26
11.4.2020 7:00:01,C,18,135
11.4.2020 8:00:01,C,18,073
11.4.2020 9:00:01,C,18,01
11.4.2020 10:00:01,C,17,885
11.4.2020 11:00:01,C,17,697
11.4.2020 12:00:01,C,17,572
11.4.2020 13:00:01,C,17,384
11.4.2020 14:00:01,C,17,259
11.4.2020 15:00:01,C,17,071
11.4.2020 16:00:01,C,16,884
11.4.2020 17:00:01,C,16,759
11.4.2020 18:00:01,C,16,633
11.4.2020 19:00:01,C,16,633
11.4.2020 20:00:01,C,16,633
11.4.2020 21:00:01,C,16,633
11.4.2020 22:00:01,C,16,571
11.4.2020 23:00:01,C,16,571
12.4.2020 0:00:01,C,16,571
12.4.2020 1:00:01,C,16,571
12.4.2020 2:00:01,C,16,571
12.4.2020 3:00:01,C,16,571
12.4.2020 4:00:01,C,17,009
12.4.2020 5:00:01,C,16,759
12.4.2020 6:00:01,C,16,696
12.4.2020 7:00:01,C,16,508
12.4.2020 8:00:01,C,16,446
12.4.2020 9:00:01,C,16,321
12.4.2020 10:00:01,C,16,195
12.4.2020 11:00:01,C,16,133
12.4.2020 12:00:01,C,16,07
12.4.2020 13:00:01,C,16,008
12.4.2020 14:00:01,C,15,883
12.4.2020 15:00:01,C,15,695
12.4.2020 16:00:01,C,15,507
12.4.2020 17:00:01,C,15,257
12.4.2020 18:00:01,C,15,507
12.4.2020 19:00:01,C,15,57
12.4.2020 20:00:01,C,15,883
12.4.2020 21:00:01,C,15,82
12.4.2020 22:00:01,C,15,82
12.4.2020 23:00:01,C,15,757
13.4.2020 0:00:01,C,15,82
13.4.2020 1:00:01,C,15,82
13.4.2020 2:00:01,C,16,07
13.4.2020 3:00:01,C,16,446
13.4.2020 4:00:01,C,16,884
13.4.2020 5:00:01,C,17,322
13.4.2020 6:00:01,C,17,447
13.4.2020 7:00:01,C,17,76
13.4.2020 8:00:01,C,18,198
13.4.2020 9:00:01,C,18,01
13.4.2020 10:00:01,C,18,135
13.4.2020 11:00:01,C,18,385
13.4.2020 12:00:01,C,18,448
13.4.2020 13:00:01,C,18,51
13.4.2020 14:00:01,C,18,51
13.4.2020 15:00:01,C,18,51
13.4.2020 16:00:01,C,18,573
13.4.2020 17:00:01,C,18,573
13.4.2020 18:00:01,C,18,636
13.4.2020 19:00:01,C,18,698
13.4.2020 20:00:01,C,18,823
13.4.2020 21:00:01,C,19,011
13.4.2020 22:00:01,C,19,136
13.4.2020 23:00:01,C,19,386
14.4.2020 0:00:01,C,19,636
14.4.2020 1:00:01,C,19,949
14.4.2020 2:00:01,C,20,262
14.4.2020 3:00:01,C,20,512
14.4.2020 4:00:01,C,20,887
14.4.2020 5:00:01,C,21,075
14.4.2020 6:00:01,C,21,2
14.4.2020 7:00:01,C,21,45
14.4.2020 8:00:01,C,21,388
14.4.2020 9:00:01,C,21,262
14.4.2020 10:00:01,C,21,012
14.4.2020 11:00:01,C,20,762
14.4.2020 12:00:01,C,20,449
14.4.2020 13:00:01,C,20,137
14.4.2020 14:00:01,C,19,887
14.4.2020 15:00:01,C,19,824
14.4.2020 16:00:01,C,20,262
14.4.2020 17:00:01,C,20,324
14.4.2020 18:00:01,C,19,699
14.4.2020 19:00:01,C,19,511
14.4.2020 20:00:01,C,19,324
14.4.2020 21:00:01,C,19,199
14.4.2020 22:00:01,C,19,261
14.4.2020 23:00:01,C,19,261
15.4.2020 0:00:01,C,19,261
15.4.2020 1:00:01,C,19,199
15.4.2020 2:00:01,C,19,136
15.4.2020 3:00:01,C,19,073
15.4.2020 4:00:01,C,18,948
15.4.2020 5:00:01,C,18,886
15.4.2020 6:00:01,C,18,761
15.4.2020 7:00:01,C,18,886
15.4.2020 8:00:01,C,19,199
15.4.2020 9:00:01,C,19,261
15.4.2020 10:00:01,C,19,136
15.4.2020 11:00:01,C,19,199
15.4.2020 12:00:01,C,19,199
15.4.2020 13:00:01,C,19,511
15.4.2020 14:00:01,C,19,511
15.4.2020 15:00:01,C,19,386
15.4.2020 16:00:01,C,19,261
15.4.2020 17:00:01,C,19,199
15.4.2020 18:00:01,C,19,073
15.4.2020 19:00:01,C,18,948
15.4.2020 20:00:01,C,18,948
15.4.2020 21:00:01,C,19,011
15.4.2020 22:00:01,C,19,073
15.4.2020 23:00:01,C,19,136
16.4.2020 0:00:01,C,19,073
16.4.2020 1:00:01,C,19,011
16.4.2020 2:00:01,C,18,948
16.4.2020 3:00:01,C,18,823
16.4.2020 4:00:01,C,18,761
16.4.2020 5:00:01,C,18,636
16.4.2020 6:00:01,C,18,573
16.4.2020 7:00:01,C,18,448
16.4.2020 8:00:01,C,18,385
16.4.2020 9:00:01,C,18,573
16.4.2020 10:00:01,C,18,51
16.4.2020 11:00:01,C,18,573
16.4.2020 12:00:01,C,18,448
16.4.2020 13:00:01,C,18,385
16.4.2020 14:00:01,C,18,323
16.4.2020 15:00:01,C,18,385
16.4.2020 16:00:01,C,18,385
16.4.2020 17:00:01,C,18,385
16.4.2020 18:00:01,C,18,385
16.4.2020 19:00:01,C,18,448
16.4.2020 20:00:01,C,18,385
16.4.2020 21:00:01,C,18,323
16.4.2020 22:00:01,C,18,323
16.4.2020 23:00:01,C,18,385
17.4.2020 0:00:01,C,18,323
17.4.2020 1:00:01,C,18,323
17.4.2020 2:00:01,C,18,323
17.4.2020 3:00:01,C,18,385
17.4.2020 4:00:01,C,18,385
17.4.2020 5:00:01,C,18,323
17.4.2020 6:00:01,C,18,323
17.4.2020 7:00:01,C,18,26
17.4.2020 8:00:01,C,18,26
17.4.2020 9:00:01,C,18,26
17.4.2020 10:00:01,C,18,323
17.4.2020 11:00:01,C,18,573
17.4.2020 12:00:01,C,18,698
17.4.2020 13:00:01,C,18,573
17.4.2020 14:00:01,C,18,448
17.4.2020 15:00:01,C,18,385
17.4.2020 16:00:01,C,18,323
17.4.2020 17:00:01,C,18,385
17.4.2020 18:00:01,C,18,385
17.4.2020 19:00:01,C,18,323
17.4.2020 20:00:01,C,18,385
17.4.2020 21:00:01,C,18,385
17.4.2020 22:00:01,C,18,51
17.4.2020 23:00:01,C,18,636
18.4.2020 0:00:01,C,18,823
18.4.2020 1:00:01,C,18,886
18.4.2020 2:00:01,C,19,011
18.4.2020 3:00:01,C,19,136
18.4.2020 4:00:01,C,19,261
18.4.2020 5:00:01,C,19,324
18.4.2020 6:00:01,C,19,324
18.4.2020 7:00:01,C,19,261
18.4.2020 8:00:01,C,19,261
18.4.2020 9:00:01,C,19,261
18.4.2020 10:00:01,C,19,324
18.4.2020 11:00:01,C,19,449
18.4.2020 12:00:01,C,19,511
18.4.2020 13:00:01,C,19,511
18.4.2020 14:00:01,C,19,449
18.4.2020 15:00:01,C,19,386
18.4.2020 16:00:01,C,19,261
18.4.2020 17:00:01,C,19,199
18.4.2020 18:00:01,C,19,073
18.4.2020 19:00:01,C,18,948
18.4.2020 20:00:01,C,18,761
18.4.2020 21:00:01,C,18,761
18.4.2020 22:00:01,C,18,823
18.4.2020 23:00:01,C,18,948
19.4.2020 0:00:01,C,19,011
19.4.2020 1:00:01,C,19,073
19.4.2020 2:00:01,C,19,136
19.4.2020 3:00:01,C,19,136
19.4.2020 4:00:01,C,19,199
19.4.2020 5:00:01,C,19,261
19.4.2020 6:00:01,C,19,136
19.4.2020 7:00:01,C,19,011
19.4.2020 8:00:01,C,18,886
19.4.2020 9:00:01,C,18,823
19.4.2020 10:00:01,C,18,823
19.4.2020 11:00:01,C,18,761
19.4.2020 12:00:01,C,18,761
19.4.2020 13:00:01,C,18,698
19.4.2020 14:00:01,C,18,636
19.4.2020 15:00:01,C,18,698
19.4.2020 16:00:01,C,18,636
19.4.2020 17:00:01,C,18,573
19.4.2020 18:00:01,C,18,448
19.4.2020 19:00:01,C,18,323
19.4.2020 20:00:01,C,18,135
19.4.2020 21:00:01,C,18,073
19.4.2020 22:00:01,C,18,01
19.4.2020 23:00:01,C,18,01
20.4.2020 0:00:01,C,18,073
20.4.2020 1:00:01,C,18,073
20.4.2020 2:00:01,C,18,073
20.4.2020 3:00:01,C,18,073
20.4.2020 4:00:01,C,18,01
20.4.2020 5:00:01,C,17,947
20.4.2020 6:00:01,C,17,947
20.4.2020 7:00:01,C,17,947
20.4.2020 8:00:01,C,18,01
20.4.2020 9:00:01,C,18,073
20.4.2020 10:00:01,C,18,135
20.4.2020 11:00:01,C,18,135
20.4.2020 12:00:01,C,13,817
20.4.2020 13:00:01,C,11,689
20.4.2020 14:00:01,C,17,885
20.4.2020 15:00:01,C,19,073
20.4.2020 16:00:01,C,20,262
20.4.2020 17:00:01,C,21,137
20.4.2020 18:00:01,C,21,95
20.4.2020 19:00:01,C,22,451
20.4.2020 20:00:01,C,22,701
20.4.2020 21:00:01,C,22,388
20.4.2020 22:00:01,C,21,575
20.4.2020 23:00:01,C,21,388
21.4.2020 0:00:01,C,21,638
21.4.2020 1:00:01,C,21,513
21.4.2020 2:00:01,C,21,325
21.4.2020 3:00:01,C,21,262
21.4.2020 4:00:01,C,21,2
21.4.2020 5:00:01,C,21,262
21.4.2020 6:00:01,C,21,638
21.4.2020 7:00:01,C,22,013
21.4.2020 8:00:01,C,22,263
21.4.2020 9:00:01,C,22,826
21.4.2020 10:00:01,C,22,388
21.4.2020 11:00:01,C,22,2
21.4.2020 12:00:01,C,22,2
21.4.2020 13:00:01,C,22,326
21.4.2020 14:00:01,C,22,513
21.4.2020 15:00:01,C,22,513
21.4.2020 16:00:01,C,22,888
21.4.2020 17:00:01,C,23,076
21.4.2020 18:00:01,C,23,138
21.4.2020 19:00:01,C,23,326
21.4.2020 20:00:01,C,23,513
21.4.2020 21:00:01,C,23,701
21.4.2020 22:00:01,C,23,826
21.4.2020 23:00:01,C,23,701
22.4.2020 0:00:01,C,23,951
22.4.2020 1:00:01,C,23,826
22.4.2020 2:00:01,C,23,889
22.4.2020 3:00:01,C,23,576
22.4.2020 4:00:01,C,23,763
22.4.2020 5:00:01,C,23,701
22.4.2020 6:00:01,C,23,826
22.4.2020 7:00:01,C,23,763
22.4.2020 8:00:01,C,23,951
22.4.2020 9:00:01,C,23,889
22.4.2020 10:00:01,C,23,576
22.4.2020 11:00:01,C,23,201
22.4.2020 12:00:01,C,23,513
22.4.2020 13:00:01,C,23,763
22.4.2020 14:00:01,C,24,014
22.4.2020 15:00:01,C,23,826
22.4.2020 16:00:01,C,23,826
22.4.2020 17:00:01,C,23,451
22.4.2020 18:00:01,C,24,076
22.4.2020 19:00:01,C,24,264
22.4.2020 20:00:01,C,24,201
22.4.2020 21:00:01,C,23,701
22.4.2020 22:00:01,C,23,451
22.4.2020 23:00:01,C,23,576
23.4.2020 0:00:01,C,23,638
23.4.2020 1:00:01,C,24,076
23.4.2020 2:00:01,C,24,326
23.4.2020 3:00:01,C,24,576
23.4.2020 4:00:01,C,24,639
23.4.2020 5:00:01,C,24,764
23.4.2020 6:00:01,C,24,764
23.4.2020 7:00:01,C,24,826
23.4.2020 8:00:01,C,24,701
23.4.2020 9:00:01,C,24,639
23.4.2020 10:00:01,C,24,326
23.4.2020 11:00:01,C,24,576
23.4.2020 12:00:01,C,24,889
23.4.2020 13:00:01,C,24,764
23.4.2020 14:00:01,C,24,764
23.4.2020 15:00:01,C,25,014
23.4.2020 16:00:01,C,24,826
23.4.2020 17:00:01,C,24,514
23.4.2020 18:00:01,C,24,514
23.4.2020 19:00:01,C,24,764
23.4.2020 20:00:01,C,24,639
23.4.2020 21:00:01,C,23,638
23.4.2020 22:00:01,C,23,076
23.4.2020 23:00:01,C,23,513
24.4.2020 0:00:01,C,23,763
24.4.2020 1:00:01,C,23,951
24.4.2020 2:00:01,C,24,014
24.4.2020 3:00:01,C,24,076
24.4.2020 4:00:01,C,23,951
24.4.2020 5:00:01,C,23,763
24.4.2020 6:00:01,C,23,638
24.4.2020 7:00:01,C,23,513
24.4.2020 8:00:01,C,23,326
24.4.2020 9:00:01,C,23,263
24.4.2020 10:00:01,C,23,201
24.4.2020 11:00:01,C,23,263
24.4.2020 12:00:01,C,23,326
24.4.2020 13:00:01,C,23,326
24.4.2020 14:00:01,C,23,326
24.4.2020 15:00:01,C,23,451
24.4.2020 16:00:01,C,23,513
24.4.2020 17:00:01,C,23,513
24.4.2020 18:00:01,C,23,388
24.4.2020 19:00:01,C,23,513
24.4.2020 20:00:01,C,23,638
24.4.2020 21:00:01,C,23,701
24.4.2020 22:00:01,C,23,826
24.4.2020 23:00:01,C,23,763
25.4.2020 0:00:01,C,23,763
25.4.2020 1:00:01,C,23,826
25.4.2020 2:00:01,C,23,826
25.4.2020 3:00:01,C,23,826
25.4.2020 4:00:01,C,23,826
25.4.2020 5:00:01,C,23,763
25.4.2020 6:00:01,C,23,763
25.4.2020 7:00:01,C,23,763
25.4.2020 8:00:01,C,23,826
25.4.2020 9:00:01,C,24,014
25.4.2020 10:00:01,C,23,826
25.4.2020 11:00:01,C,23,513
25.4.2020 12:00:01,C,23,638
25.4.2020 13:00:01,C,23,638
25.4.2020 14:00:01,C,23,763
25.4.2020 15:00:01,C,24,076
25.4.2020 16:00:01,C,24,389
25.4.2020 17:00:01,C,24,639
25.4.2020 18:00:01,C,24,764
25.4.2020 19:00:01,C,24,889
25.4.2020 20:00:01,C,25,076
25.4.2020 21:00:01,C,25,264
