year month day id wd wsd tmp
2011 12 19 89512 40 3 1.6
2011 12 19 89512 150 4 -2.1
2011 12 20 89512 130 24 -.6
2011 12 20 89512 130 20 .2
2011 12 20 89512 120 22 .9
2011 12 20 89512 120 26 -1.5
2011 12 21 89512 130 28 -1.2
2011 12 21 89512 130 18 1
2011 12 21 89512 30 6 1.1
2011 12 21 89512 140 14 .7
2011 12 22 89512 130 12 .3
2011 12 22 89512 130 18 .1
2011 12 22 89512 110 26 -.4
2011 12 23 89512 130 18 -.2
2011 12 23 89512 140 4 .4
2011 12 23 89512 100 4 3
2011 12 23 89512 190 12 2.4
2011 12 24 89512 120 16 -.8
2011 12 24 89512 120 16 .8
2011 12 24 89512 110 8 .6
2011 12 24 89512 10 4 -.6
2011 12 25 89512 190 4 -2.4
2011 12 25 89512 150 2 -2.4
2011 12 25 89512 80 14 -1.4
2011 12 25 89512 120 16 -2.3
2011 12 26 89512 130 38 -4.2
2011 12 26 89512 120 32 -2.4
2011 12 26 89512 120 36 -2.4
2011 12 26 89512 130 44 -2.9
2011 12 27 89512 130 40 -3
2011 12 27 89512 130 34 -2
2011 12 27 89512 110 28 -.8
2011 12 27 89512 120 18 -1.4
2011 12 28 89512 130 22 -2.1
2011 12 28 89512 120 20 -2.3
2011 12 28 89512 110 28 -2.5
2011 12 28 89512 110 24 -2.6
2011 12 29 89512 120 28 -3.5
2011 12 29 89512 130 32 -3.1
2011 12 29 89512 130 28 -2.3
2011 12 29 89512 130 30 -2.3
2011 12 30 89512 130 32 -2
2011 12 30 89512 120 24 -.9
2011 12 30 89512 80 10 .5
2011 12 30 89512 140 12 -.5
2011 12 31 89512 130 22 -2.2
2011 12 31 89512 130 30 -2.3
2011 12 31 89512 130 26 .3
2011 12 31 89512 120 18 -.8
2012 12 01 89512 140 24 -1.3
2012 12 01 89512 130 16 1.1
2012 12 01 89512 130 6 -.1
2012 12 02 89512 110 2 -3.1
2012 12 02 89512 140 12 -1.1
2012 12 02 89512 50 8 .5
2012 12 02 89512 270 6 1
2012 12 03 89512 170 7 -3.2
2012 12 03 89512 150 12 -2.3
2012 12 03 89512 40 8 -.9
2012 12 03 89512 120 8 -.7
2012 12 04 89512 170 14 -2.7
2012 12 04 89512 140 15 -1.1
2012 12 04 89512 50 11 -1
2012 12 04 89512 50 4 -1.7
2012 12 05 89512 350 3 -4.7
2012 12 05 89512 270 1 -4
2012 12 05 89512 40 6 -1.1
2012 12 05 89512 270 2 -1.2
2012 12 06 89512 10 2 -7.4
2012 12 06 89512 120 18 -.7
2012 12 06 89512 90 3 -1.3
2012 12 07 89512 240 4 -5.8
2012 12 07 89512 140 10 -5.1
2012 12 07 89512 70 10 -1.3
2012 12 07 89512 100 4 -2.9
2012 12 08 89512 150 7 -6.3
2012 12 08 89512 100 18 -3.3
2012 12 09 89512 110 10 -.6
2012 12 09 89512 40 6 -.5
2012 12 10 89512 70 1 -4.3
2012 12 10 89512 140 20 -1.9
2012 12 10 89512 120 16 1.2
2012 12 10 89512 140 4 1.2
2012 12 11 89512 130 12 -.9
2012 12 11 89512 150 22 1.8
2012 12 11 89512 120 24 2.2
2012 12 11 89512 130 12 1
2012 12 12 89512 130 22 -.1
2012 12 12 89512 50 6 -1.6
2012 12 12 89512 100 10 3.5
2012 12 12 89512 20 2 -1.6
2012 12 13 89512 100 2 -3.8
2012 12 13 89512 160 17 1.1
2012 12 13 89512 120 10 1.4
2012 12 13 89512 30 3 -.3
2012 12 14 89512 90 2 -2.2
2012 12 14 89512 190 18 -1.8
2012 12 14 89512 130 6 .5
2012 12 14 89512 130 3 2.2
2012 12 15 89512 170 16 -.5
2012 12 15 89512 170 24 -.8
2012 12 15 89512 100 12 2.9
2012 12 15 89512 110 8 1.6
2012 12 16 89512 130 16 .1
2012 12 16 89512 130 16 -.1
2012 12 16 89512 120 18 1
2012 12 16 89512 120 20 .1
2012 12 17 89512 130 26 -.5
2012 12 17 89512 120 30 -.6
2012 12 17 89512 130 32 -1.1
2012 12 17 89512 140 32 -.4
2012 12 18 89512 140 32 1.3
2012 12 18 89512 130 20 .5
2012 12 18 89512 140 46 1.1
2012 12 18 89512 140 24 1.4
2012 12 19 89512 140 16 .4
2012 12 19 89512 130 20 1.1
2012 12 19 89512 130 16 2.6
2012 12 19 89512 130 14 2.5
2012 12 20 89512 130 18 .5
2012 12 20 89512 150 18 1.7
2012 12 20 89512 110 12 1.5
2012 12 20 89512 120 10 1.1
2012 12 21 89512 140 6 -2.1
2012 12 21 89512 140 20 -.3
2012 12 21 89512 150 4 .7
2012 12 21 89512 80 3 .2
2012 12 22 89512 60 2 -2.2
2012 12 22 89512 130 3 .7
2012 12 22 89512 180 4 5.8
2012 12 22 89512 120 10 2.8
2012 12 23 89512 140 16 2.8
2012 12 23 89512 140 24 3
2012 12 23 89512 120 18 2
2012 12 23 89512 140 24 4.5
2012 12 24 89512 140 24 4.5
2012 12 24 89512 130 28 4.3
2012 12 24 89512 120 12 3.9
2012 12 24 89512 130 16 3.4
2012 12 25 89512 140 30 1.5
2012 12 25 89512 130 40 1.9
2012 12 25 89512 110 18 2.9
2012 12 25 89512 130 8 2.1
2012 12 26 89512 140 20 .6
2012 12 26 89512 170 26 .3
2012 12 26 89512 130 16 3
2012 12 26 89512 130 18 1.3
2012 12 27 89512 150 30 -.8
2012 12 27 89512 110 24 2.1
2012 12 27 89512 120 16 1.2
2012 12 28 89512 130 14 -1.3
2012 12 28 89512 130 18 -1.7
2012 12 28 89512 120 30 1.4
2012 12 28 89512 130 30 .4
2012 12 29 89512 140 34 .3
2012 12 29 89512 130 24 1.5
2012 12 29 89512 130 24 4.1
2012 12 29 89512 140 32 2.8
2012 12 30 89512 140 36 2.1
2012 12 30 89512 140 48 2.4
2012 12 30 89512 130 30 2.6
2012 12 30 89512 130 40 2.8
2012 12 31 89512 140 40 1.2
2012 12 31 89512 140 14 1.6
2012 12 31 89512 160 6 3
2012 12 31 89512 140 4 3.6
2013 12 01 89512 130 20 -3.9
2013 12 01 89512 60 8 -4.4
2013 12 01 89512 330 12 -4
2013 12 01 89512 30 8 -3.5
2013 12 02 89512 110 12 -7.3
2013 12 02 89512 120 20 -5.8
2013 12 02 89512 110 18 -2.9
2013 12 02 89512 100 10 -2.7
2013 12 03 89512 120 6 -6.4
2013 12 03 89512 120 14 -2.6
2013 12 03 89512 90 16 .6
2013 12 03 89512 120 6 -.5
2013 12 04 89512 160 18 -4.6
2013 12 04 89512 160 14 -2.4
2013 12 04 89512 30 4 -1.2
2013 12 04 89512 10 4 -1.2
2013 12 05 89512 210 4 -4.8
2013 12 05 89512 180 16 -4.1
2013 12 05 89512 20 6 -2.1
2013 12 05 89512 60 2 -2.5
2013 12 06 89512 150 16 -3.7
2013 12 06 89512 110 16 -1.8
2013 12 06 89512 30 4 -.8
2013 12 06 89512 20 4 -1.5
2013 12 07 89512 120 2 -8.1
2013 12 07 89512 20 2 -1.6
2013 12 07 89512 110 8 2.4
2013 12 07 89512 100 12 .4
2013 12 08 89512 160 16 -.9
2013 12 08 89512 170 24 -.4
2013 12 08 89512 110 16 2.2
2013 12 08 89512 70 6 1.4
2013 12 09 89512 120 18 -1.2
2013 12 09 89512 110 14 -.7
2013 12 09 89512 80 8 .7
2013 12 09 89512 100 8 -.3
2013 12 10 89512 120 16 -1.2
2013 12 10 89512 120 20 .2
2013 12 10 89512 110 14 1.3
2013 12 10 89512 140 4 2
2013 12 11 89512 150 12 -.4
2013 12 11 89512 150 16 -1.2
2013 12 11 89512 100 20 2.7
2013 12 11 89512 120 12 1
2013 12 12 89512 130 26 -1.3
2013 12 12 89512 40 4 -5
2013 12 12 89512 30 8 .1
2013 12 13 89512 100 8 -3.3
2013 12 13 89512 100 6 -2.9
2013 12 13 89512 40 6 -2.3
2013 12 13 89512 50 6 -2.4
2013 12 14 89512 150 2 -4.1
2013 12 14 89512 100 16 -2.6
2013 12 14 89512 100 6 -.5
2013 12 14 89512 100 12 -1.4
2013 12 15 89512 120 14 -2.5
2013 12 15 89512 120 12 -.7
2013 12 15 89512 110 14 2.1
2013 12 15 89512 70 4 1.8
2013 12 16 89512 120 10 -1.1
2013 12 16 89512 140 20 -.1
2013 12 16 89512 130 14 2.6
2013 12 16 89512 190 4 3.8
2013 12 17 89512 190 20 -1.6
2013 12 17 89512 150 22 .1
2013 12 17 89512 100 8 2.7
2013 12 17 89512 100 8 .9
2013 12 18 89512 120 12 -1.6
2013 12 18 89512 120 16 -1.6
2013 12 18 89512 90 16 .6
2013 12 18 89512 100 22 -1.2
2013 12 19 89512 110 32 -1.9
2013 12 19 89512 120 28 -.6
2013 12 19 89512 120 30 .3
2013 12 19 89512 110 28 -.5
2013 12 20 89512 120 28 -2.4
2013 12 20 89512 110 34 .1
2013 12 20 89512 120 42 .7
2013 12 20 89512 110 40 0
2013 12 21 89512 110 32 -.6
2013 12 21 89512 110 28 -.2
2013 12 21 89512 120 36 1
2013 12 21 89512 110 30 1
2013 12 22 89512 120 28 .1
2013 12 22 89512 120 28 .5
2013 12 22 89512 120 26 1
2013 12 22 89512 100 24 .5
2013 12 23 89512 120 20 -.5
2013 12 23 89512 110 24 .3
2013 12 23 89512 100 20 1.3
2013 12 24 89512 150 14 -1.5
2013 12 24 89512 120 14 0
2013 12 24 89512 50 8 2.5
2013 12 24 89512 340 6 .2
2013 12 25 89512 60 12 -3.1
2013 12 25 89512 120 14 -2.5
2013 12 25 89512 120 16 .3
2013 12 25 89512 120 12 -.1
2013 12 26 89512 120 18 -.5
2013 12 26 89512 120 22 .4
2013 12 26 89512 100 20 1.4
2013 12 26 89512 110 16 1.6
2013 12 27 89512 120 18 -1
2013 12 27 89512 110 14 1.2
2013 12 27 89512 100 16 3.1
2013 12 27 89512 110 12 2.2
2013 12 28 89512 120 16 -.9
2013 12 28 89512 120 16 .4
2013 12 28 89512 90 22 .6
2013 12 28 89512 100 16 .2
2013 12 29 89512 130 28 -1.3
2013 12 29 89512 120 30 -1.6
2013 12 29 89512 120 26 .5
2013 12 29 89512 120 28 -1.1
2013 12 30 89512 120 20 -1.5
2013 12 30 89512 110 26 -1.3
2013 12 30 89512 110 24 .3
2013 12 30 89512 110 20 .8
2013 12 31 89512 130 24 .3
2013 12 31 89512 120 34 .8
2013 12 31 89512 120 30 2.7
2013 12 31 89512 120 30 3
2014 12 01 89512 140 20 -3.2
2014 12 01 89512 170 20 -3.1
2014 12 01 89512 340 4 2.8
2014 12 01 89512 140 6 1.2
2014 12 02 89512 140 24 -3.3
2014 12 02 89512 130 36 -2.1
2014 12 02 89512 110 30 -.3
2014 12 02 89512 120 22 -1.7
2014 12 03 89512 140 30 -3
2014 12 03 89512 120 30 -3.1
2014 12 03 89512 110 40 -2.9
2014 12 03 89512 120 20 -3.3
2014 12 04 89512 120 36 -4.1
2014 12 04 89512 130 36 -3.8
2014 12 04 89512 120 32 -3.6
2014 12 04 89512 120 20 -2.9
2014 12 05 89512 120 18 -3.1
2014 12 05 89512 120 26 -2.2
2014 12 05 89512 110 22 -.5
2014 12 05 89512 120 22 -1
2014 12 06 89512 210 30 -2.8
2014 12 06 89512 140 34 -.7
2014 12 06 89512 110 30 -.1
2014 12 06 89512 110 24 .8
2014 12 07 89512 210 30 -2.8
2014 12 07 89512 140 34 -.7
2014 12 07 89512 120 6 2.6
2014 12 07 89512 320 6 2
2014 12 08 89512 180 8 -2.6
2014 12 08 89512 140 12 -1.8
2014 12 08 89512 70 8 1.4
2014 12 08 89512 110 4 .1
2014 12 09 89512 160 10 -3.3
2014 12 09 89512 320 4 -5.3
2014 12 09 89512 150 4 -1.2
2014 12 09 89512 80 9 -1.5
2014 12 10 89512 140 16 -3.6
2014 12 10 89512 150 24 -2.1
2014 12 10 89512 120 8 1.5
2014 12 10 89512 110 4 -.3
2014 12 11 89512 190 16 -2.1
2014 12 11 89512 160 18 -1.7
2014 12 11 89512 100 20 .1
2014 12 11 89512 110 24 -1.7
2014 12 12 89512 130 26 -2.1
2014 12 12 89512 120 18 -1
2014 12 12 89512 100 12 1.7
2014 12 12 89512 160 5 2.7
2014 12 13 89512 190 20 .3
2014 12 13 89512 160 24 -.7
2014 12 13 89512 120 10 2.7
2014 12 13 89512 280 10 1.7
2014 12 14 89512 180 10 -.4
2014 12 14 89512 170 24 -.7
2014 12 14 89512 120 4 3.5
2014 12 14 89512 260 5 1.2
2014 12 15 89512 190 18 1.2
2014 12 15 89512 100 24 -2.1
2014 12 15 89512 90 12 -1.4
2014 12 15 89512 110 20 -1.6
2014 12 16 89512 120 16 -2.9
2014 12 16 89512 120 30 -1.9
2014 12 16 89512 120 36 -.3
2014 12 16 89512 130 40 -.8
2014 12 17 89512 140 36 -1.4
2014 12 17 89512 130 34 -1.4
2014 12 17 89512 100 30 -.6
2014 12 17 89512 130 20 -.2
2014 12 18 89512 150 16 -2
2014 12 18 89512 170 24 -1.1
2014 12 18 89512 50 10 2.4
2014 12 18 89512 120 10 1.1
2014 12 19 89512 170 24 -2.2
2014 12 19 89512 170 30 -1.9
2014 12 19 89512 110 10 2.2
2014 12 19 89512 280 4 2
2014 12 20 89512 140 12 -.4
2014 12 20 89512 160 22 -2
2014 12 20 89512 20 4 2.7
2014 12 20 89512 50 2 .8
2014 12 21 89512 50 4 -2.4
2014 12 21 89512 50 2 -2.5
2014 12 21 89512 70 12 4.2
2014 12 21 89512 120 4 2.5
2014 12 22 89512 40 2 -1.6
2014 12 22 89512 100 24 1.3
2014 12 22 89512 110 10 3.1
2014 12 22 89512 110 4 3.3
2014 12 23 89512 140 15 .7
2014 12 23 89512 120 24 2.8
2014 12 23 89512 80 8 4.2
2014 12 23 89512 140 8 3.6
2014 12 24 89512 130 16 2.1
2014 12 24 89512 120 18 2.5
2014 12 24 89512 140 6 4.6
2014 12 24 89512 140 10 4.6
2014 12 25 89512 140 15 1.4
2014 12 25 89512 120 8 2.8
2014 12 25 89512 30 6 4.8
2014 12 25 89512 50 4 3.8
2014 12 26 89512 50 8 -.5
2014 12 26 89512 120 12 1.5
2014 12 26 89512 140 4 1.3
2014 12 26 89512 40 6 -1.7
2014 12 27 89512 40 4 -4.1
2014 12 27 89512 20 5 -4.1
2014 12 27 89512 110 4 1.6
2014 12 27 89512 120 2 1.6
2014 12 28 89512 140 10 -2.6
2014 12 28 89512 170 12 -.8
2014 12 28 89512 140 4 .4
2014 12 28 89512 350 10 -2.5
2014 12 29 89512 330 8 -3.7
2014 12 29 89512 350 2 -2.6
2014 12 29 89512 140 8 -2.5
2014 12 29 89512 20 4 -2.4
2014 12 30 89512 0 0 -3.7
2014 12 30 89512 120 8 -3.8
2014 12 30 89512 40 10 -.2
2014 12 30 89512 40 2 -.7
2014 12 31 89512 0 0 -2.6
2014 12 31 89512 140 16 -.5
2014 12 31 89512 120 8 .2
2014 12 31 89512 120 4 1.7
2015 12 01 89512 100 2 -5.9
2015 12 01 89512 160 10 -2.9
2015 12 01 89512 170 2 .9
2015 12 01 89512 50 2 -.5
2015 12 02 89512 200 2 -5.4
2015 12 02 89512 170 22 -3.8
2015 12 02 89512 270 8 .2
2015 12 02 89512 230 8 .6
2015 12 03 89512 190 30 -3.7
2015 12 03 89512 330 6 -4.4
2015 12 03 89512 250 6 3
2015 12 03 89512 0 0 2.1
2015 12 04 89512 190 26 -1.4
2015 12 04 89512 0 0 -1.8
2015 12 04 89512 120 10 1.1
2015 12 04 89512 130 6 -.3
2015 12 05 89512 60 2 -5
2015 12 05 89512 110 10 -.9
2015 12 05 89512 110 12 2.3
2015 12 05 89512 130 12 -.1
2015 12 06 89512 130 26 -1.3
2015 12 06 89512 120 24 -.6
2015 12 06 89512 110 28 2.4
2015 12 06 89512 120 36 1.7
2015 12 07 89512 140 40 -2.2
2015 12 07 89512 140 36 -.8
2015 12 07 89512 120 20 2.1
2015 12 07 89512 170 4 2.9
2015 12 08 89512 130 32 -1.6
2015 12 08 89512 140 28 -1
2015 12 08 89512 100 16 .8
2015 12 08 89512 60 4 .3
2015 12 09 89512 120 12 -4.4
2015 12 09 89512 130 24 -.6
2015 12 09 89512 110 16 1.9
2015 12 09 89512 80 8 .8
2015 12 10 89512 140 10 -4.4
2015 12 10 89512 110 12 -2.3
2015 12 10 89512 90 4 1.7
2015 12 10 89512 90 4 1
2015 12 11 89512 190 14 -2.5
2015 12 11 89512 180 16 -.6
2015 12 11 89512 140 6 2.1
2015 12 11 89512 150 4 2
2015 12 12 89512 190 10 -1.5
2015 12 12 89512 360 2 -3.3
2015 12 12 89512 70 8 1.7
2015 12 12 89512 100 8 .4
2015 12 13 89512 170 24 -2.1
2015 12 13 89512 120 18 -2.4
2015 12 13 89512 100 12 0
2015 12 13 89512 120 6 -.8
2015 12 14 89512 140 14 -2.4
2015 12 14 89512 140 10 -.7
2015 12 14 89512 120 12 .8
2015 12 14 89512 160 4 1.1
2015 12 15 89512 190 18 -2.7
2015 12 15 89512 170 22 -2.7
2015 12 15 89512 40 10 .2
2015 12 15 89512 160 8 .9
2015 12 16 89512 180 24 -4.5
2015 12 16 89512 150 20 -2.3
2015 12 16 89512 100 16 .1
2015 12 16 89512 0 0 -.4
2015 12 17 89512 190 20 -3.7
2015 12 17 89512 170 24 -.7
2015 12 17 89512 120 12 3
2015 12 17 89512 130 8 2.6
2015 12 18 89512 150 20 -.1
2015 12 18 89512 140 26 2.3
2015 12 18 89512 110 14 3
2015 12 18 89512 130 24 1.3
2015 12 19 89512 90 16 -2
2015 12 19 89512 50 4 -3.6
2015 12 19 89512 60 14 -2
2015 12 19 89512 130 2 -1.9
2015 12 20 89512 130 14 -2
2015 12 20 89512 140 10 -1.3
2015 12 20 89512 100 10 .5
2015 12 20 89512 130 6 -.5
2015 12 21 89512 90 2 -3.7
2015 12 21 89512 140 18 -4.4
2015 12 21 89512 40 6 -.3
2015 12 21 89512 60 4 -1.4
2015 12 22 89512 50 2 -3.3
2015 12 22 89512 50 2 -2.4
2015 12 22 89512 80 6 -.7
2015 12 22 89512 130 6 -1.2
2015 12 23 89512 120 10 -3.1
2015 12 23 89512 130 12 -2.4
2015 12 23 89512 30 4 -.9
2015 12 23 89512 330 8 -2.3
2015 12 24 89512 100 2 -4.8
2015 12 24 89512 140 8 -2.6
2015 12 24 89512 100 14 -.4
2015 12 24 89512 110 14 -2
2015 12 25 89512 130 18 -3.2
2015 12 25 89512 130 28 -3
2015 12 25 89512 120 24 -1.5
2015 12 25 89512 120 26 -1.7
2015 12 26 89512 120 40 -2.4
2015 12 26 89512 130 36 -2
2015 12 26 89512 130 30 -.4
2015 12 26 89512 130 30 -.5
2015 12 27 89512 140 34 -2.2
2015 12 27 89512 130 42 -.9
2015 12 27 89512 120 24 .4
2015 12 27 89512 120 20 .8
2015 12 28 89512 170 28 -1.8
2015 12 28 89512 180 28 .3
2015 12 28 89512 140 16 4
2015 12 28 89512 120 20 2.6
2015 12 29 89512 120 22 1.9
2015 12 29 89512 130 34 2.7
2015 12 29 89512 120 30 2.4
2015 12 29 89512 120 14 1
2015 12 30 89512 120 22 .1
2015 12 30 89512 130 14 1.4
2015 12 30 89512 120 10 3.3
2015 12 30 89512 40 6 3.1
2015 12 31 89512 180 12 1.1
2015 12 31 89512 120 16 2
2015 12 31 89512 90 8 3.6
2015 12 31 89512 230 4 2.9
2016 12 01 89512 140 18 -2.2
2016 12 01 89512 160 18 -.1
2016 12 01 89512 110 20 2.4
2016 12 01 89512 110 24 1.6
2016 12 02 89512 140 22 -.3
2016 12 02 89512 120 28 .7
2016 12 02 89512 100 26 .8
2016 12 02 89512 100 18 .2
2016 12 03 89512 110 16 -1.5
2016 12 03 89512 30 6 -1.8
2016 12 03 89512 100 18 2.4
2016 12 03 89512 120 8 2.4
2016 12 04 89512 120 18 .8
2016 12 04 89512 140 10 2.2
2016 12 04 89512 150 6 3
2016 12 04 89512 230 4 4.1
2016 12 05 89512 170 14 .4
2016 12 05 89512 140 22 .3
2016 12 05 89512 120 16 3.1
2016 12 05 89512 90 6 1.5
2016 12 06 89512 160 28 -3.1
2016 12 06 89512 110 22 -.9
2016 12 06 89512 110 16 1.8
2016 12 06 89512 120 8 1.5
2016 12 07 89512 120 16 -2.2
2016 12 07 89512 120 22 -1.9
2016 12 07 89512 100 30 -1.3
2016 12 07 89512 120 18 -.6
2016 12 08 89512 120 20 -2
2016 12 08 89512 100 14 -.8
2016 12 08 89512 80 14 2
2016 12 08 89512 10 4 -.3
2016 12 09 89512 170 4 -2.8
2016 12 09 89512 100 8 -.3
2016 12 09 89512 60 4 1.5
2016 12 09 89512 80 2 2.9
2016 12 10 89512 180 12 .3
2016 12 10 89512 180 18 .9
2016 12 10 89512 340 8 3.6
2016 12 10 89512 290 10 1
2016 12 11 89512 170 12 -2.1
2016 12 11 89512 140 4 .9
2016 12 11 89512 120 6 1.5
2016 12 11 89512 30 4 .7
2016 12 12 89512 170 12 -2.6
2016 12 12 89512 130 16 .5
2016 12 12 89512 30 4 2.9
2016 12 12 89512 50 4 1.6
2016 12 13 89512 170 20 -.1
2016 12 13 89512 150 10 3.6
2016 12 13 89512 120 24 4.4
2016 12 13 89512 130 18 4.7
2016 12 14 89512 170 28 -.1
2016 12 14 89512 140 24 1.5
2016 12 14 89512 110 16 3.9
2016 12 14 89512 140 4 2.9
2016 12 15 89512 120 30 -.2
2016 12 15 89512 140 22 .4
2016 12 15 89512 100 16 2.2
2016 12 15 89512 140 12 2.9
2016 12 16 89512 150 24 -.5
2016 12 16 89512 140 26 0
2016 12 16 89512 110 16 2.5
2016 12 16 89512 140 6 2.1
2016 12 17 89512 160 16 -.6
2016 12 17 89512 140 24 0
2016 12 17 89512 110 18 2.6
2016 12 17 89512 120 8 1.3
2016 12 18 89512 140 14 -1.2
2016 12 18 89512 120 6 -.1
2016 12 18 89512 80 10 1.8
2016 12 18 89512 100 8 1.2
2016 12 19 89512 110 10 -.5
2016 12 19 89512 100 10 .2
2016 12 19 89512 120 8 1.3
2016 12 19 89512 0 0 1
2016 12 20 89512 140 14 -.9
2016 12 20 89512 110 12 .8
2016 12 20 89512 70 8 3.1
2016 12 20 89512 110 6 1.3
2016 12 21 89512 100 4 -.8
2016 12 21 89512 30 4 1.1
2016 12 21 89512 40 4 1.5
2016 12 21 89512 50 6 .2
2016 12 22 89512 170 2 -4
2016 12 22 89512 40 6 -.6
2016 12 22 89512 340 6 .5
2016 12 22 89512 10 4 -2.5
2016 12 23 89512 40 2 -3.9
2016 12 23 89512 50 2 -3.6
2016 12 23 89512 350 6 -.7
2016 12 23 89512 20 4 -2.2
2016 12 24 89512 100 2 -4.6
2016 12 24 89512 120 10 2.4
2016 12 24 89512 100 6 4.9
2016 12 24 89512 10 2 1.4
2016 12 25 89512 280 6 -2
2016 12 25 89512 20 4 .3
2016 12 25 89512 20 4 -.4
2016 12 26 89512 140 4 -1.3
2016 12 26 89512 10 2 -1.2
2016 12 26 89512 140 6 3.7
2016 12 27 89512 150 14 .9
2016 12 27 89512 150 24 2.9
2016 12 27 89512 120 10 5.1
2016 12 27 89512 130 10 4.1
2016 12 28 89512 160 20 .3
2016 12 28 89512 170 26 .5
2016 12 28 89512 110 20 3.2
2016 12 28 89512 120 10 2.6
2016 12 29 89512 130 46 -1.9
2016 12 29 89512 130 42 -1.8
2016 12 29 89512 110 28 -.5
2016 12 29 89512 110 30 -.7
2016 12 30 89512 80 12 -.5
2016 12 30 89512 100 14 -1.1
2016 12 30 89512 110 32 .5
2016 12 30 89512 120 32 -1
2016 12 31 89512 110 30 -.7
2016 12 31 89512 120 30 -1.5
2016 12 31 89512 110 40 -.2
2016 12 31 89512 120 32 -.4
